sid,label
1277148,1
1672415,0
1573175,1
1528106,1
1946521,0
1531652,0
1608466,1
1421161,0
1522033,0
1225455,1
1536812,0
1904963,1
1677342,0
1522928,1
1550486,0
1052795,1
1260611,1
1519381,0
1780338,1
1689972,1
1899949,0
1648129,0
1128304,0
1380635,1
1666499,1
1170478,0
1792283,0
1328659,0
1928954,0
1148199,1
1373249,0
1030626,1
1410094,0
1779963,0
1467812,0
1034296,1
1795616,0
1007316,1
1899780,1
1370276,1
1441169,1
1833642,0
1440135,0
1217875,1
1480183,0
1243343,1
1952804,1
1681513,0
1872262,1
1971131,0
1210112,1
1050356,0
1266086,1
1370982,0
1694796,1
1524201,1
1220166,0
1203927,1
1816992,0
1564383,0
1918363,1
1627187,0
1158031,0
1677087,1
1730481,1
1928465,0
1993359,0
1355022,1
1237513,1
1352423,0
1242213,1
1582188,0
1797069,0
1733640,1
1604394,0
1900098,1
1251563,0
1517643,1
1744498,0
1616892,1
1274671,1
1053285,0
1579640,1
1605313,1
1724848,1
1366664,0
1457838,1
1599517,0
1942845,0
1543552,1
1521610,0
1005018,0
1701822,1
1892750,1
1758270,1
1891880,1
1977131,1
1352778,0
1969556,0
1073043,0
1552146,0
1793875,0
1141672,1
1535075,0
1575183,1
1440392,1
1906395,0
1043133,0
1089266,0
1613023,0
1695557,0
1996184,0
1608828,0
1832872,1
1800284,1
1007872,0
1584939,1
1802511,0
1659638,1
1927867,0
1327689,0
1598101,1
1431438,0
1390925,1
1923208,1
1996206,0
1947371,1
1155524,0
1923427,1
1406523,0
1684670,0
1940656,0
1351201,1
1835353,0
1306180,0
1375146,1
1845007,1
1743680,0
1191307,0
1842733,1
1805787,0
1806376,1
1481950,1
1904437,1
1022967,1
1612443,1
1834607,0
1636455,0
1892201,0
1557300,0
1811258,0
1986350,1
1128433,1
1423376,0
1641333,1
1940244,1
1596871,0
1300384,0
1161505,0
1934935,0
1968438,0
1685304,0
1307107,0
1862049,1
1831570,1
1007574,0
1056686,1
1418135,0
1302588,0
1922273,0
1406594,1
1818680,1
1416349,0
1834886,0
1003140,1
1518242,0
1088248,0
1459220,0
1839593,0
1698106,1
1248602,1
1893087,0
1630805,1
1473153,1
1148105,0
1694056,0
1760591,0
1916810,0
1156202,1
1264165,0
1173036,0
1322306,1
1715104,0
1904744,0
1940595,0
1117719,1
1668616,0
1720891,0
1027021,0
1008074,0
1269272,1
1322253,1
1148852,1
1239345,1
1088933,0
1388408,0
1537037,0
1959813,1
1041061,0
1086204,0
1694728,0
1471375,1
1238961,1
1921808,0
1460788,0
1698772,0
1327778,0
1101912,1
1602955,1
1620787,0
1711991,0
1444504,0
1914513,1
1459932,0
1116484,0
1969632,0
1352729,0
1024424,1
1320312,0
1485936,1
1332149,1
1822784,0
1278765,0
1654140,0
1476945,0
1279383,1
1419623,0
1737563,0
1587869,0
1275072,1
1817034,0
1603569,0
1116693,0
1104324,1
1076842,0
1044366,0
1591382,0
1811234,0
1363999,1
1749579,1
1021777,0
1666173,0
1227427,1
1609113,0
1091223,0
1095148,1
1000357,1
1286143,0
1981076,1
1371542,1
1370034,0
1750016,0
1636077,1
1285523,0
1847046,0
1011312,1
1283382,0
1204907,1
1073603,1
1861577,0
1196791,0
1850181,1
1302578,0
1416546,1
1839726,0
1862851,1
1160435,0
1159642,1
1148055,0
1899811,1
1998376,0
1278873,1
1646799,1
1774872,1
1426487,0
1733741,1
1076851,0
1712011,1
1439299,0
1156812,0
1598733,1
1200849,1
1618789,0
1723499,0
1739094,0
1132254,1
1651946,0
1670467,0
1905099,1
1774342,1
1045229,0
1000251,1
1315693,1
1565599,0
1668851,0
1446865,0
1395467,0
1695619,1
1583223,0
1150330,1
1190294,1
1371245,0
1722448,0
1776360,0
1184098,0
1353620,0
1053230,1
1001293,0
1779943,1
1427164,0
1989863,1
1086850,1
1856819,0
1203269,0
1040037,0
1024291,0
1326462,1
1155421,0
1667601,0
1272569,0
1254385,0
1124587,0
1617774,1
1160020,1
1523755,1
1497545,1
1170809,1
1394175,0
1810912,0
1568050,0
1927739,0
1964782,1
1030813,1
1276240,0
1985475,1
1961817,0
1571808,0
1908211,0
1928194,0
1405033,0
1745481,0
1233816,1
1136255,0
1178183,1
1661173,0
1547515,0
1991776,0
1889772,0
1638598,1
1060028,1
1602799,0
1127104,1
1481305,0
1817229,1
1711644,0
1118852,0
1400492,1
1726078,0
1654384,1
1399267,1
1766057,1
1319263,0
1965632,1
1498666,1
1132595,0
1897583,1
1738704,0
1425066,1
1764850,0
1442520,0
1125546,0
1164026,0
1109439,1
1244466,0
1353138,0
1076177,1
1003311,0
1691536,0
1153719,1
1235007,1
1674392,0
1153222,1
1263796,0
1403151,0
1780173,1
1257421,1
1751070,1
1603207,0
1185839,1
1341386,0
1009270,1
1697587,1
1095539,0
1038983,1
1346681,1
1002521,0
1588348,1
1411198,1
1020638,0
1511275,0
1847431,0
1138911,0
1813137,0
1756334,1
1736000,0
1629917,1
1676013,0
1329206,0
1953746,0
1169355,0
1362589,0
1241336,1
1431494,0
1195581,1
1699710,1
1085759,0
1663907,0
1068435,1
1698422,1
1271255,0
1340044,1
1186421,0
1894051,0
1044299,0
1190917,1
1919910,1
1140210,1
1562261,0
1145986,1
1756774,1
1572751,0
1917048,0
1382644,0
1785647,0
1078439,1
1917198,1
1954755,1
1402356,0
1630551,0
1856591,1
1712263,1
1808595,0
1093671,0
1581634,0
1625552,0
1779764,0
1873751,1
1450174,1
1290809,0
1513327,0
1035236,1
1798018,0
1898738,0
1694860,1
1511285,0
1782305,1
1812203,0
1802519,0
1733686,1
1485636,1
1595367,1
1762615,1
1397265,1
1677503,0
1242395,1
1815862,0
1572662,0
1001493,0
1838415,0
1232236,0
1954876,0
1923562,1
1957768,1
1471907,1
1226758,1
1658238,1
1638937,1
1619718,0
1342666,0
1391626,1
1996936,0
1356951,0
1466478,0
1493102,1
1435610,1
1172235,0
1750626,1
1162449,1
1770554,0
1801184,0
1122298,1
1805606,1
1975028,0
1100885,1
1366296,0
1610945,0
1222172,0
1852253,0
1783913,1
1893893,1
1086726,0
1945206,1
1728232,0
1268853,0
1744185,1
1291652,0
1832831,0
1151720,1
1604226,1
1241533,1
1812114,1
1378799,0
1818937,0
1422615,0
1190108,0
1996386,0
1012631,0
1356571,0
1207167,1
1587374,1
1725663,1
1400544,1
1010573,0
1960642,0
1781283,1
1766657,0
1217429,0
1986971,1
1802599,0
1634491,1
1304209,1
1273532,1
1585881,0
1491132,1
1096014,0
1157326,0
1425570,1
1116073,1
1639556,1
1392346,0
1232657,1
1742892,1
1277015,0
1423482,1
1010431,0
1412754,0
1630620,0
1164189,0
1795236,1
1102526,1
1182033,0
1636513,0
1128543,0
1063951,0
1905159,0
1161608,1
1783343,1
1446165,0
1330942,0
1311003,0
1352536,1
1221024,1
1992493,1
1200596,1
1154530,0
1816871,1
1323837,0
1165823,0
1865762,1
1766957,1
1053840,0
1646364,0
1559048,0
1136187,0
1750332,1
1435356,0
1035429,0
1213153,0
1472509,0
1502839,0
1188918,0
1911375,0
1986815,1
1224522,0
1160481,0
1772268,0
1428367,1
1004123,1
1655167,1
1445370,0
1251154,0
1462041,0
1868714,1
1393925,0
1104971,0
1229068,1
1571782,0
1694776,1
1438302,1
1751694,0
1483898,0
1295032,0
1476528,0
1546135,0
1762264,1
1852030,0
1710731,0
1680613,0
1585613,0
1819992,0
1909732,0
1541447,0
1387075,0
1984863,1
1280109,0
1119498,0
1455424,0
1700939,1
1510737,0
1217458,0
1604139,1
1345889,1
1719940,1
1531077,0
1782856,0
1809847,1
1813073,1
1483290,1
1116172,1
1550900,1
1716839,1
1246321,0
1238639,1
1538067,0
1448024,1
1708015,1
1373636,0
1095646,0
1666641,0
1761025,0
1047541,0
1401851,0
1534684,1
1009381,1
1111279,0
1131676,1
1477922,1
1387160,0
1501152,0
1950371,1
1773449,1
1636422,1
1202387,1
1527207,0
1031758,1
1231254,1
1992131,1
1983503,0
1145405,1
1429758,1
1552292,1
1597786,0
1253478,1
1485414,0
1799483,1
1248209,0
1338163,0
1161183,0
1933094,0
1793513,0
1562720,1
1516293,0
1121302,1
1152665,1
1952865,0
1072463,1
1285809,1
1885167,0
1842791,0
1922454,1
1636268,0
1618217,1
1570667,1
1815221,1
1162467,0
1196698,0
1609364,0
1054320,1
1398326,0
1047525,1
1636109,0
1175021,1
1813277,0
1734095,1
1809726,0
1759998,0
1847122,1
1972234,0
1307880,0
1211179,1
1794151,1
1311352,1
1164776,0
1865511,1
1959918,1
1798718,0
1481750,1
1901923,1
1619740,1
1265607,0
1249593,0
1749246,0
1317582,1
1606423,1
1061927,0
1339081,1
1130290,0
1754416,0
1634507,1
1095779,0
1926184,0
1728469,1
1390405,1
1476462,1
1348010,0
1198121,1
1038416,1
1914998,0
1149734,0
1421360,1
1915691,1
1677728,1
1623605,1
1856846,1
1404211,0
1553467,1
1413900,1
1451859,0
1500994,1
1119427,0
1969138,0
1588882,1
1354773,0
1847110,1
1981670,0
1820164,0
1621532,0
1501934,0
1101750,0
1929411,1
1924552,0
1964766,0
1744500,0
1833237,1
1923687,1
1206264,0
1371236,1
1059864,0
1411746,0
1923937,0
1506855,0
1949067,0
1446818,0
1468121,1
1854598,1
1342242,0
1173046,1
1930597,0
1608470,1
1288428,0
1118772,1
1729966,1
1432314,0
1244756,1
1568805,1
1848706,0
1377707,1
1690771,1
1993696,1
1235897,0
1211394,0
1227409,0
1124373,0
1923869,1
1692066,0
1528974,1
1601109,0
1584568,0
1238942,0
1396337,0
1294743,0
1360294,0
1095423,0
1180542,0
1874582,1
1630021,0
1615597,0
1361712,1
1431036,1
1143746,1
1229729,0
1896569,1
1018030,0
1072367,0
1248347,1
1490442,1
1072350,0
1026438,0
1346493,0
1409234,1
1236425,1
1933276,0
1286933,0
1616369,1
1329108,1
1139574,1
1029284,1
1998544,1
1799702,0
1127520,0
1586090,0
1910895,1
1864110,0
1181919,1
1626194,1
1847878,1
1966471,0
1003403,0
1407728,1
1416033,1
1374623,0
1538908,0
1255586,1
1103923,0
1850627,1
1541342,0
1135293,1
1933000,1
1042065,1
1057723,0
1721084,0
1386310,1
1695613,0
1570465,0
1900354,0
1585382,0
1092799,1
1448652,1
1811647,1
1540735,1
1436201,0
1015835,0
1765955,0
1964571,1
1898462,0
1369362,0
1289296,0
1172309,0
1175269,0
1760104,1
1446652,0
1604313,0
1560514,1
1495236,0
1550085,1
1834824,1
1343570,0
1747119,0
1058651,0
1832509,1
1635410,1
1201360,0
1448717,0
1792787,0
1410612,1
1933677,1
1918999,0
1590895,1
1351641,1
1114201,0
1237925,0
1225998,1
1929112,1
1879262,0
1330241,0
1168491,0
1406623,0
1629016,0
1811397,1
1300145,1
1201976,1
1982446,0
1488925,0
1729214,1
1629669,0
1503760,1
1920245,0
1221526,0
1960266,1
1575970,0
1534151,0
1572993,0
1972024,0
1911025,0
1946659,0
1982800,1
1601499,0
1792233,0
1863830,1
1047748,0
1548200,1
1837616,1
1899351,1
1165208,1
1184582,0
1682094,0
1115630,1
1543194,1
1754235,0
1737056,1
1379023,1
1711921,0
1595953,0
1765666,0
1852328,0
1608443,1
1183454,0
1492271,1
1766098,1
1622126,1
1438927,0
1174893,0
1151325,0
1607648,1
1039242,0
1369686,0
1053686,1
1532260,1
1637339,1
1048753,0
1454163,1
1525295,0
1975019,1
1194926,0
1879979,1
1442682,0
1986043,1
1462515,1
1576903,0
1613435,0
1310967,1
1322284,1
1019726,0
1543149,1
1149202,0
1345780,1
1699668,1
1894211,0
1922555,1
1147502,1
1556658,0
1541787,1
1724103,0
1451955,0
1900126,1
1906793,0
1141036,0
1875966,0
1615728,0
1736178,0
1118621,1
1971626,0
1569126,0
1665642,1
1487136,1
1266474,0
1747514,0
1025839,0
1274057,1
1716434,0
1581933,0
1663081,0
1204615,1
1826542,0
1666325,1
1233512,0
1985296,0
1049170,0
1581792,1
1166825,1
1004678,0
1721582,1
1148771,1
1457772,0
1603931,1
1987513,0
1593065,0
1724709,1
1159898,1
1467104,0
1026055,0
1036450,1
1343103,0
1917290,0
1994794,1
1034832,0
1056204,0
1107779,1
1506290,1
1808825,1
1887409,1
1030283,0
1708552,1
1967109,1
1551104,1
1275534,0
1241100,0
1056754,1
1841189,0
1412036,0
1456027,1
1522446,1
1252791,1
1359551,0
1216446,1
1498333,0
1075988,1
1688023,1
1279930,0
1531265,0
1692579,0
1039523,1
1427639,1
1064030,1
1674082,0
1416830,0
1777695,0
1629032,0
1263507,1
1678045,0
1155382,0
1725065,0
1315054,1
1510567,1
1842829,0
1619337,0
1160357,0
1562467,1
1489215,1
1529461,1
1235347,0
1412242,0
1376528,0
1411808,0
1434417,0
1954239,0
1039051,0
1271902,0
1297951,0
1152086,1
1809804,1
1694853,1
1121893,1
1831934,1
1192353,0
1158569,1
1224334,0
1196369,1
1390402,1
1729833,1
1762536,0
1017343,1
1762220,0
1781836,0
1485626,0
1860812,1
1547469,0
1004807,0
1883336,0
1951610,1
1700339,1
1287821,1
1246118,0
1620943,1
1942876,1
1702211,0
1678311,1
1283416,0
1545066,1
1429970,0
1540729,0
1710646,0
1401523,1
1860041,0
1746131,1
1474013,0
1877428,1
1901754,0
1316048,0
1079642,1
1746043,0
1700445,0
1417212,0
1495889,1
1384191,0
1758572,0
1812214,0
1312733,1
1569794,1
1235818,0
1052806,0
1097093,1
1246787,1
1159684,0
1119235,1
1938847,0
1332188,1
1023757,1
1288027,1
1272390,0
1842951,0
1740332,0
1183072,0
1603637,1
1505027,1
1916205,1
1667450,0
1346049,1
1789911,0
1405252,0
1220414,0
1191014,0
1493033,1
1413431,0
1775258,1
1806530,0
1843240,0
1160397,1
1036185,0
1062397,0
1804547,1
1297659,1
1457374,0
1253519,0
1767412,0
1295531,1
1410507,1
1102518,0
1422699,0
1265274,1
1879802,1
1669908,1
1502400,0
1540247,1
1866714,0
1446546,0
1938482,0
1071443,0
1402927,1
1291547,0
1278335,0
1172860,0
1497300,1
1981910,1
1922215,0
1542300,1
1004684,1
1651484,0
1604392,0
1587630,0
1535408,1
1661381,1
1444651,1
1155041,0
1133142,1
1357467,0
1772723,1
1065413,1
1552349,1
1270315,1
1029494,0
1589537,1
1111910,0
1079931,1
1958293,1
1990883,0
1764489,1
1503619,1
1667873,1
1561104,0
1227874,0
1395485,0
1117124,0
1600675,1
1817973,0
1586900,0
1560967,1
1852970,1
1980374,1
1851873,1
1146764,1
1254953,1
1035683,0
1556843,1
1049756,0
1349749,0
1997444,1
1652240,1
1773051,1
1618183,1
1531104,1
1458808,1
1637392,1
1287521,1
1747025,1
1221768,1
1841783,1
1928810,0
1844637,0
1619643,0
1393972,1
1092666,1
1700197,1
1245533,1
1845691,0
1860441,1
1744735,0
1094496,0
1509066,0
1920731,0
1254809,0
1923183,0
1800943,0
1511670,0
1453416,1
1724807,0
1363894,1
1239264,0
1888924,0
1111851,1
1834141,0
1646331,1
1289879,1
1408463,0
1675556,1
1178274,1
1258353,1
1024037,0
1710787,0
1796015,0
1047007,0
1470945,1
1743463,1
1079777,1
1083330,0
1091715,0
1766114,1
1454805,0
1376868,0
1061409,1
1480140,0
1570596,0
1763215,1
1502216,0
1897295,0
1729953,1
1036492,0
1834359,0
1286325,0
1107658,0
1424522,1
1267414,0
1491371,1
1498119,0
1153553,1
1679245,0
1544426,1
1433323,1
1093997,0
1012663,0
1728873,0
1576512,0
1643477,1
1434764,0
1867940,1
1371228,1
1617671,0
1371346,1
1516832,0
1161360,1
1008468,0
1696426,0
1480076,0
1603899,0
1314879,1
1200730,1
1372426,0
1115377,0
1625605,0
1257322,0
1280311,1
1208239,0
1363919,1
1980596,0
1218388,0
1081069,0
1124599,0
1374903,1
1693584,0
1322951,0
1422094,1
1713692,0
1700743,0
1985365,1
1597541,1
1438662,0
1244375,1
1997398,1
1277249,0
1756959,0
1806371,1
1445437,0
1386009,0
1779213,0
1728578,1
1898307,0
1021587,0
1296372,1
1019239,1
1442492,1
1123912,1
1693502,1
1655794,0
1380958,1
1988121,1
1605562,0
1024686,1
1999202,1
1003552,1
1983917,1
1357356,0
1941434,0
1390637,0
1416608,0
1898220,1
1345739,0
1526611,1
1795412,0
1915726,1
1204265,1
1863050,1
1227681,0
1115802,1
1545385,0
1239728,1
1824465,0
1379833,0
1510130,0
1571440,0
1219479,1
1255247,1
1400797,1
1412193,0
1460940,1
1017692,0
1424622,1
1903801,1
1516805,0
1089610,0
1029373,1
1671207,0
1714511,0
1138383,1
1656879,1
1147299,0
1535293,0
1561542,1
1427193,1
1333467,1
1433255,1
1287706,1
1876798,0
1841744,1
1956112,0
1868434,0
1757527,0
1167224,1
1956939,1
1859325,1
1742086,0
1134162,1
1059655,1
1229151,1
1936347,1
1563628,1
1845108,0
1180746,0
1226856,0
1843739,0
1031478,0
1487213,0
1098079,0
1636825,1
1974521,1
1095715,1
1571724,0
1264108,1
1888547,0
1061659,1
1218375,0
1932166,0
1098574,1
1722649,0
1644241,0
1922201,0
1680085,0
1258118,0
1350529,1
1394493,0
1912648,0
1470404,0
1483161,1
1029067,0
1407468,0
1982134,1
1298029,0
1297990,1
1568005,0
1021771,0
1885896,0
1465276,1
1633060,0
1959560,0
1421957,0
1475238,0
1433863,1
1438809,0
1216999,1
1303642,0
1801052,0
1357848,0
1367467,1
1399841,0
1806593,1
1852331,1
1859015,1
1997331,1
1329861,0
1447674,1
1783004,0
1190478,1
1039797,1
1720267,0
1362162,0
1388977,1
1554919,0
1578362,1
1619669,0
1176975,0
1314750,0
1548329,0
1240398,0
1187086,0
1203821,0
1805503,0
1257960,0
1655762,0
1161220,1
1800948,0
1039961,1
1208609,1
1604890,0
1838805,0
1889183,0
1749879,1
1222917,1
1033045,0
1759114,1
1539394,1
1316836,0
1132071,1
1029535,1
1243697,0
1550364,0
1804970,1
1139465,0
1283627,1
1957308,0
1939522,1
1816855,1
1768470,0
1237290,1
1878002,1
1442382,0
1597147,1
1509233,1
1186667,1
1194378,0
1420706,0
1300178,1
1398012,0
1917888,0
1720632,1
1580328,1
1142371,0
1113002,0
1730718,1
1641355,0
1983766,1
1977788,0
1996115,1
1599915,1
1407682,1
1280670,0
1007373,0
1456022,0
1183623,0
1838802,0
1787326,1
1977409,0
1053828,1
1817537,0
1162127,0
1756214,0
1397259,1
1296338,1
1225688,1
1019418,0
1040648,1
1414830,1
1390681,1
1131025,1
1561446,1
1315984,1
1232567,1
1220802,1
1567140,0
1094805,0
1622243,0
1265247,0
1023659,0
1419478,0
1314462,1
1380725,1
1683788,0
1853309,1
1593740,1
1698597,1
1296122,1
1788706,0
1418088,0
1029118,1
1618493,0
1980359,0
1867207,1
1077473,0
1064103,1
1988228,0
1747643,0
1423280,1
1109070,1
1050988,0
1298501,0
1597059,1
1527991,1
1925386,0
1436107,0
1410214,1
1082549,0
1703879,0
1613926,1
1921368,0
1782019,1
1953000,0
1601170,1
1639692,1
1012810,0
1787432,1
1211222,1
1995559,1
1243847,0
1683651,1
1805312,0
1735785,1
1141423,1
1940955,0
1815371,0
1524104,1
1410781,1
1516815,0
1392515,1
1248805,0
1493719,0
1781424,1
1084928,1
1768229,0
1995502,0
1129762,0
1306497,0
1691716,0
1714999,1
1932181,0
1774894,0
1578409,0
1266799,1
1204471,1
1733518,0
1291591,1
1738102,1
1329142,1
1406364,1
1061966,1
1925438,1
1552137,0
1203920,0
1298176,1
1787176,1
1339062,0
1437906,0
1196903,0
1766603,1
1186690,1
1729100,0
1486277,0
1538880,0
1496315,0
1236545,0
1425271,0
1408091,0
1389737,1
1561583,0
1472112,0
1314237,1
1617499,0
1398811,0
1245708,1
1036093,1
1415219,0
1053044,0
1654151,0
1410627,0
1661227,0
1543345,0
1568217,0
1507038,0
1072718,1
1624867,0
1698368,0
1965788,0
1203943,1
1796717,0
1308728,0
1889313,1
1983686,0
1571986,0
1076050,0
1555221,0
1062323,0
1976624,0
1685142,1
1522529,1
1207028,1
1639785,1
1231513,0
1250437,1
1133780,1
1549879,1
1067352,0
1843083,1
1478776,0
1219035,0
1835330,1
1147341,0
1580018,1
1520128,1
1738454,1
1899954,0
1330553,0
1450990,0
1210655,1
1072885,0
1984243,1
1690523,1
1988668,0
1856454,0
1978156,1
1622788,0
1330278,1
1142309,1
1564255,0
1845480,1
1759708,0
1943052,0
1894768,0
1069062,0
1353412,0
1127704,0
1538824,0
1240212,1
1911238,1
1055107,0
1542409,0
1040228,1
1980477,0
1423095,0
1573126,0
1564530,0
1169397,0
1095062,0
1261289,0
1382941,1
1076575,0
1512648,0
1225482,1
1087017,0
1522316,1
1394423,0
1027087,0
1525496,0
1671773,1
1682354,0
1802192,0
1598887,0
1236096,0
1183947,0
1536977,0
1553206,0
1693497,0
1124040,0
1202707,1
1862140,0
1022511,1
1649509,0
1431056,0
1304953,1
1051763,1
1970799,0
1910471,1
1749760,0
1010346,0
1483199,1
1998938,1
1235470,0
1853296,0
1035339,0
1247963,1
1897485,0
1777885,1
1945054,0
1455175,0
1215212,0
1411294,1
1562278,1
1917437,0
1824977,1
1938645,0
1120159,1
1257152,0
1065134,0
1096136,1
1170597,1
1717435,0
1046181,0
1276320,1
1043798,1
1591815,1
1137465,0
1257910,0
1662591,1
1504652,1
1217869,0
1513680,0
1879948,1
1534332,0
1877406,1
1762274,1
1878715,1
1141479,1
1149996,0
1814625,0
1308259,0
1180289,0
1997744,0
1366957,1
1619366,0
1834148,1
1158117,0
1894539,0
1180210,0
1008059,0
1969112,0
1828292,0
1126734,1
1325037,1
1798210,0
1766904,1
1338905,1
1818265,1
1730339,0
1490594,0
1957900,0
1484985,0
1037096,0
1010770,1
1897574,1
1615977,0
1933844,1
1649958,0
1566789,0
1863519,0
1646972,1
1022528,0
1465652,0
1951903,0
1176565,1
1437898,0
1418282,0
1816933,0
1121996,0
1957759,0
1095791,0
1488843,0
1816603,0
1646155,1
1582538,1
1349429,0
1502556,0
1245714,0
1238121,0
1851616,1
1755183,0
1417052,0
1524199,0
1436314,0
1685616,0
1144760,0
1253855,0
1539413,0
1196189,1
1054362,1
1643195,0
1142627,1
1351442,1
1082064,1
1975807,0
1574547,0
1193926,1
1466307,0
1415416,0
1062943,1
1287014,0
1397625,0
1113400,1
1065452,1
1050355,0
1317402,1
1082585,1
1089987,0
1360221,0
1041548,1
1219524,1
1185535,1
1817140,0
1611318,0
1906497,0
1408386,0
1018819,0
1537146,1
1316362,0
1176790,1
1830845,1
1325107,1
1241613,1
1192075,0
1903394,0
1492498,1
1771309,1
1702725,1
1783792,1
1068959,1
1002213,1
1778544,0
1191395,1
1866658,0
1482002,0
1889985,0
1954196,0
1278993,1
1542605,0
1767800,1
1519060,0
1151894,1
1679381,1
1510440,0
1124162,0
1491536,0
1315762,0
1593061,0
1501253,1
1568457,1
1266866,1
1022721,0
1042828,1
1594757,1
1588158,0
1691638,1
1012993,0
1260802,0
1463847,0
1419655,1
1508617,1
1635263,0
1636125,0
1111805,0
1978657,1
1380304,1
1007023,1
1264062,1
1268917,0
1271887,0
1988985,0
1740124,0
1781298,1
1538145,0
1919769,1
1389542,0
1615005,0
1951147,1
1829059,0
1846238,1
1855623,1
1332161,1
1319356,0
1097800,0
1956448,0
1680344,1
1855602,1
1192335,0
1202895,1
1871446,0
1361015,1
1207871,0
1384169,0
1072478,0
1066280,1
1715048,1
1448347,0
1761633,0
1121461,0
1929835,1
1046492,0
1938336,0
1760253,0
1744905,0
1321408,0
1071644,0
1777551,0
1902900,1
1466331,1
1063918,0
1114651,1
1178598,0
1588012,1
1977933,1
1923071,0
1180145,0
1176772,1
1512647,0
1179479,1
1871810,0
1739163,1
1893314,0
1715542,1
1955063,0
1225628,0
1527510,0
1582268,0
1974266,0
1922518,0
1122020,0
1153296,0
1572782,0
1213690,0
1720999,0
1985546,1
1011439,1
1008851,0
1033731,1
1887040,1
1151614,0
1580421,0
1197485,1
1549133,0
1347816,0
1707090,0
1346138,1
1553088,1
1347959,1
1864508,0
1738085,0
1450908,1
1522683,1
1867205,1
1746223,1
1019819,1
1420780,0
1334489,0
1808152,1
1024186,1
1146674,1
1967751,0
1893294,1
1882330,1
1570752,1
1536301,0
1657461,0
1827003,0
1083525,0
1667501,1
1689009,0
1898932,0
1246527,0
1291894,0
1826964,1
1241195,1
1437796,0
1921190,0
1414924,0
1779512,0
1490226,1
1105340,0
1857480,1
1707964,1
1718748,1
1532419,1
1708933,1
1340867,1
1919328,1
1119331,1
1045975,1
1760992,1
1505220,1
1685012,1
1203483,0
1691580,0
1892872,0
1131552,0
1010829,1
1273561,0
1753986,0
1397026,1
1563038,0
1233167,0
1089556,0
1619487,1
1084633,1
1191002,1
1009438,0
1535603,1
1110984,1
1690267,0
1716017,1
1685791,0
1589902,1
1452102,0
1963879,0
1071200,0
1010886,1
1891199,1
1913514,1
1478400,0
1936564,0
1501460,0
1964811,0
1651124,0
1849733,1
1639658,0
1318870,0
1552556,0
1177700,0
1749780,1
1699689,1
1661191,0
1378316,1
1137655,1
1193986,1
1238635,0
1606641,0
1997990,0
1761300,0
1460909,1
1168933,0
1916324,1
1928279,1
1288509,0
1785100,0
1330119,0
1872270,1
1963476,1
1820478,1
1297434,0
1228002,1
1475564,1
1103695,1
1511205,0
1573730,0
1028083,1
1092454,0
1410704,1
1598141,0
1729529,1
1350154,1
1059664,0
1434045,1
1695062,1
1679243,1
1989858,0
1493676,1
1602862,1
1116199,1
1586773,1
1427140,0
1193415,0
1393069,0
1755197,0
1871937,0
1992151,0
1806684,0
1320832,1
1909853,1
1112233,0
1720593,1
1456023,0
1261394,0
1418106,0
1774637,1
1195132,0
1010976,0
1357707,1
1531295,0
1492924,1
1621755,1
1663288,0
1215950,0
1969651,0
1314612,0
1328605,1
1891820,0
1548228,1
1505418,1
1214488,0
1328460,1
1139622,1
1645638,1
1832587,0
1669196,0
1831721,1
1527034,1
1778808,0
1868031,0
1363916,0
1733843,0
1832469,0
1725633,1
1962206,0
1485207,1
1459378,1
1681588,0
1496221,0
1392074,0
1860672,1
1270991,0
1306623,1
1604074,0
1086372,1
1657308,0
1647341,1
1476157,1
1362046,1
1670325,0
1814962,0
1727218,1
1897256,1
1619248,1
1149695,1
1619312,0
1713221,1
1984267,0
1859181,1
1892900,1
1328128,0
1490681,1
1074275,1
1147148,0
1933294,0
1305364,0
1001136,1
1533335,0
1467777,1
1380286,0
1914644,1
1463358,0
1260052,0
1077349,1
1425123,1
1703679,0
1600262,0
1727094,1
1250507,0
1836295,1
1072911,0
1446500,0
1421223,1
1578740,1
1547332,1
1214568,0
1773053,1
1301371,1
1875926,1
1998078,0
1512469,0
1043667,1
1065382,0
1782306,0
1437432,0
1141071,1
1002745,1
1076137,1
1501803,0
1990780,0
1200878,0
1115866,1
1593925,0
1842901,1
1361202,1
1104633,1
1819221,1
1590007,1
1147388,0
1034856,1
1222017,0
1712968,0
1522283,1
1104524,0
1579790,0
1517829,1
1337571,1
1186089,1
1478839,0
1320995,0
1222228,0
1277902,1
1556102,0
1689852,1
1283552,1
1437269,1
1603507,1
1344192,0
1593611,1
1326575,1
1673514,0
1156169,1
1861442,0
1385433,0
1525042,1
1561562,1
1130621,1
1252041,1
1062984,1
1567655,0
1801592,0
1224118,1
1173171,0
1660263,0
1629735,0
1718289,0
1906717,0
1586157,1
1294794,0
1719967,0
1085575,1
1976398,1
1701880,1
1785088,1
1559364,0
1560517,0
1244096,1
1171110,1
1182958,0
1886952,0
1117451,0
1414728,1
1634739,1
1851754,0
1833192,0
1080885,0
1408696,1
1316767,0
1335047,1
1187017,1
1985637,1
1695465,0
1493322,1
1944720,1
1362809,0
1188626,1
1400810,0
1704841,1
1761650,1
1083884,1
1525242,0
1618396,1
1969025,0
1987035,0
1283389,0
1451895,1
1151573,1
1703221,1
1497893,0
1188695,1
1830202,0
1596887,1
